mention-id,unique-id,name_first,name_last
US7294223-1,72,Eric A.,Merz
US6232280-1,387,Herb J.,Kaiser
US6514547-0,1586,M. Magdy,Hefnawy
US6176152-2,543,Lawrence Jensen,Budge
US8139730-3,18,Brien H.,Muschette
US5457179-0,443,Luis,Foncerrada
US8001497-0,1329,Randall P.,Fry
US7814277-1,328,James E.,Allard
US7541920-0,1328,Kevin,Tambascio
US6011934-1,620,Douglas H.,Pearson
US7836088-0,584,Ankur,Chavda
US7184836-2,1478,Joey,Chen
US5437155-3,1130,Robert L.,Turk
US7288066-0,54,Touby A.,Drew
US7550746-1,304,Christopher J.,Owen
US7657020-2,209,Benjamin Anthony,Knott
US7494460-9,825,Steven C.,Christian
US4634998-0,947,James A.,Crawford
US5843192-2,1424,Richard James,Tallent
US6032296-1,1277,Ray M.,Fredericksen
US6329085-0,115,Paul,Burrows
US5494111-2,583,Mark H.,Lee
US6058420-0,1541,Stephen W.,Davies
US7160736-1,1251,Christopher J.,Woolverton
US8000870-0,830,Omar S.,Dessouki
US7634527-2,824,Matthew Ray,Tubbs
US6254784-5,544,Timothy J.,Patno
US7155835-1,1083,Robin,McCarty
US7529186-1,408,Michael F.,Keohane
US6908158-1,522,Eric J.,Boone
US7366878-1,2,John Erik,Lindholm
US7882323-2,427,Elizabeth A.,McGlone
US7789092-1,1132,Kenneth A.,Pilcher
US7972337-2,628,Robert Kevin,Moore
US7051301-1,714,John Warren,Maly
US5834966-0,262,Jason Siucheong,So
US6135329-0,400,Thomas C.,Stoneberg
US7810055-0,1587,Brian J.,Alexander
US7930027-0,475,Rajan,Prakash
US6338745-1,1262,Eric L.,Ehrenberg
US7160473-0,345,Richard J.,Terrien
US8050541-2,1220,Bryan A.,Thale
US4856001-1,1522,Eugene H.,Breniman
US6918704-1,1211,Gregory L.,Kuffel
US7606594-1,101,Elliott,Hoole
US7020215-1,1232,William C.,Greenwood
US6012692-0,197,Leslie A.,Meck
US7660743-2,1081,Sean,Handel
US5035382-3,1498,Charles J.,Sink
US6163822-0,423,Andrew D.,Christian
US6653679-0,1588,Sandeep,D'Souza
US7657416-0,374,Pero,Subasic
US5304172-2,441,James R.,Kermode
US5253483-1,237,Mark G.,Voss
US7417554-2,991,James L.,Lagree
US6954681-1,212,John D.,Gaida
US7285353-2,433,Mahmoud M,Abd Elhamid
US6021181-2,572,William J.,Warner
US6218855-0,752,Pradiptya,Ghosh
US7939455-0,378,Robert D.,Clark
US7151148-0,225,Mitchell E.,Lutz
US7919326-0,865,Robert L.,Angell
US6741590-2,567,Robert C.,Taylor
US8473331-0,1589,David Carter,Pope
US7568149-1,209,Benjamin A.,Knott
US5526660-1,1161,Donald J.,McFarland
US8038858-2,914,Michael Y.,Au
US8234680-1,18,Brien H.,Muschett
US6863389-0,72,Eric A.,Merz
US8238677-0,465,Adam J.,Courchesne
US7527888-0,958,Niranjan,Thirukk valur
US7574690-0,805,Biren,Shah
US7333952-1,718,Steven,Iaccheo
US6530227-0,103,Craig Douglas,Young
US7194331-1,244,Duane,Anderson
US6695869-2,298,Richard D,La Torre
US7216344-3,1227,Jamie,Hunter
US7222120-0,428,G. Scott,Mindrum
US5408693-3,587,David L.,Brown
US6898148-0,1401,Scott William,MacKay
US6538827-0,23,Brent J.,Bos
US6038677-1,310,James Wendell,Arendt
US7178128-2,1243,Kent,Richardson
US7568804-1,136,Charles L.,Bruzzone
US5367285-0,1084,Philip R.,Swinehart
US6501991-0,875,Jordon D.,Honeck
US6151654-2,826,Andrew H.,Gafken
US8019664-2,160,Anthony,Creed
US8046076-1,48,Kristen N.,Jaax
US4555955-0,1066,Paul W.,Morgan
US6475669-1,55,William M.,Paulot
US5681317-0,30,Salvatore,Caldarise
US8333984-1,137,Thierry,Glauser
US5359921-0,1375,Peter C.,Wolff
US7732475-0,60,Jerome C.,Bressi
US6895302-0,1590,Christina,Provost
US7942973-2,992,Jason,Augustino
US6991236-0,1334,Lawrence J.,Andrews
US5759918-6,1591,Lawrence L.,Lee
US7442762-1,362,Richard,Ebright
US4721470-0,888,David T.,Humphrey
US6000787-1,391,Kenneth E.,Trueba
US6053767-3,182,Jared Joseph,"Smalley, Jr."
US5324481-1,1061,Cass J.,Grandone
US7916326-1,199,Neal J.,Manowitz
US7291380-2,958,Niranjan,Thirukkovalur
US7757045-1,1098,Ronak,Singhal
US8086572-0,131,Alexei,Kojenov
US5197128-2,1038,Patrick W.,Fulghum
US6041333-1,1569,Burton,Siu
US7183732-0,517,James S.,Murray
US7423069-1,722,Matthew D.,Phillips
US7933398-0,174,Vladislav I.,Laurinavichus
US5436937-0,587,David L.,Brown
US6423442-2,55,William M.,Paulot
US5727212-0,658,Chris A.,Dinallo
US7973210-0,3,Andrew Mark,Long
US7245395-1,1592,Gustav,Braun
US7589286-1,208,Rodney G,Rouleau
US8417969-0,794,Russell,Humphries
US7684927-0,399,Ying,Zhang
US6795650-0,114,Scott C.,Cahall
USD481516-10,921,Tim E.,Kerstetter
US6650045-1,115,Paul,Burrows
US6597956-2,650,Martin,Patterson
US7486396-0,185,John S.,Shigeura
US7114462-1,1593,Edward J.,Horeth
US6230791-1,299,Edgar S.,Thaxton
US7384548-0,345,Richard J.,Terrien
US7272222-2,209,Benjamin A.,Knott
US8508188-3,1594,William,Frederick
US5025251-0,786,James G.,Mittel
US8262924-0,617,Mark L.,Robin
US7882469-1,910,David C.,Reynolds
US8100762-1,68,Paul,Radek
US7321962-0,375,Robert L.,Fair
US7434205-0,1017,Shawn K.,Steenhagen
US7682792-1,660,Jennifer J.,Bungo
US7727143-0,285,Janel,Birk
US5627716-0,991,James L.,Lagree
US8047908-1,970,Robert C.,Tedesco
US7292531-0,1228,Mark,Hill
US7453804-4,331,Jon Eric,Okholm
US8386679-0,16,Gregory M.,Nordstrom
US6324656-1,883,Steven,Shanklin
US6642682-0,674,David E.,Perkins
US8411490-3,949,Tri Minh,Hoang
US6351680-10,321,Mark Alan,Preston
US6695068-1,0,Felipe,Garcia
US5320809-1,1061,Cass J.,Grandone
US5491411-3,703,Randall C.,Black
US6554780-0,406,Russell M.,Sampson
US8244607-1,160,Anthony L.,Creed
US8003045-0,1467,Govindarajan,Muralidharan
US6263847-1,1185,Paul J.,Troxler
US5326460-1,1595,Michael D.,Quick
US6564255-1,658,Chris A.,Dinallo
US7109406-1,1203,Gary D.,Davis
US5347644-0,155,Steven R.,Sedlmayr
US5877206-2,238,Margaret M.,Buck
US7350090-0,1133,Phil,Baurer
US7948910-1,408,Michael,Keohane
US5478181-1,1020,Anthony P.,"Simkus, Jr."
US5515536-2,996,Mark S.,Igra
US7898702-0,338,Edward A.,Hill
US6113315-0,688,Thomas M.,Fulton
US5875885-1,939,Kenneth N.,Skoug
US7205064-3,1308,Eric R.,Choban
US6881288-1,1186,Peter J.,Fritz
US8073719-3,1081,Sean,Handel
US7873586-0,865,Robert Lee,Angell
US5282149-0,1061,Cass J.,Grandone
US7895143-0,865,Robert Lee,Angell
US6122091-2,952,Yu,Wang
US7372115-0,243,William J.,Baney
US7295806-0,1596,Christopher J.,Corbett
US8321191-0,1597,John E.,"Jones, III"
US7375280-1,208,Rodney G,Rouleau
US7228992-0,892,Brett M.,Belongia
US7362163-0,945,Vijay Kumar Srinivasa,Raghavan
US7442394-1,1598,Paul,Sanberg
US7095844-1,548,James D.,Dewey
US7583037-0,1599,Brian P.,Bourke
US7881938-0,18,Brien H.,Muschett
US6778977-4,1353,Tsvi M.,Reiter
US5846587-2,383,Robert M.,"Sauer, Jr."
US7459457-2,308,Alan Bradley,Fulp
US7154002-0,60,Jerome C.,Bressi
US7437251-0,9,Tsili,Wang
US5610558-0,786,James G.,Mittel
US7331803-1,694,Todd Alan,Anderson
US6402284-0,72,Eric A.,Merz
US7952206-1,1094,Donald S.,Bitting
US7001536-8,115,Paul E.,Burrows
US7266686-0,384,Antonio M,Monteiro
US7983463-0,141,Saad Ahmed,Sirohey
US7837285-2,685,Richard C.,Reem
US6938726-1,630,Daniel F,Roemer
US7258081-1,1278,Thomas P,Migliore
US6581386-0,103,Craig Douglas,Young
US7577641-1,1589,David C.,Pope
US7052323-0,1545,Brian F.,Ruff
US7498813-0,39,Randy Otto John,Giaquinto
US6975914-7,1600,Julia,Wright
US6989657-0,134,Larry,Kirn
US7617550-2,332,Robert T.,Pike
US5610042-1,1601,James R.,Wong
US6834494-2,1602,Kathleen M.,Sevener
US6714533-1,680,Lee,Quintanar
US7954858-0,498,Roger,Pyron
US7653971-0,1362,Mark D.,Cory
US5647775-2,234,Rupert J.,Fry
US5728006-1,361,David G.,Pelka
USD482956-0,498,Roger Dale,Pyron
US6880266-1,1277,Raymond M.,Fredericksen
US7658650-1,548,James D.,Dewey
US7536554-0,459,Maurice W.,Haff
US8004207-0,394,Joseph Scott,Elder
US7409522-0,375,Robert L.,Fair
US6933893-1,954,Roger L,Scheer
US8185432-0,1589,David Carter,Pope
US6167246-0,394,Joseph S.,Elder
US6478452-0,1603,Matthew O.,Richardson
US6953184-0,1604,Douglas C.,Lanz
US6448194-0,6,Scott L.,Gessner
US7376948-2,16,Gregory Michael,Nordstrom
US6806885-0,742,Glenn W.,Piper
US6846747-0,1085,Russell,Westerman
US7633314-0,236,Hugh,Mair
US6893742-2,810,Andrew,Vacco
US7232098-0,456,Scott,Rawlings
US8055892-2,649,Robert Vernon,Williamson
US5775169-1,1110,Donald J.,Thomas
US7570443-2,185,Mark F.,Oldham
US7836025-0,24,Naveen,Bali
US7689393-1,1566,Joseph,Neal
US7539172-2,101,Elliott,Hoole
US7848803-0,48,Kristen N.,Jaax
US5883544-0,262,Jason Siucheong,So
US8236028-1,412,Tom,Doherty
US7450363-0,41,David Charles,Hughes
US5207498-1,1605,Timothy W.,Jackson
US6698868-0,391,Kenneth E.,Trueba
US5861843-0,514,Ronald E.,Sorace
US6758547-1,977,Ricky E.,Robbins
US7832126-1,170,Joy,Mazumdar
US5916240-2,326,James V.,Kauphusman
US8389174-1,433,Mahmoud H.,Abd Elhamid
US4775807-0,972,Eugene R.,"Bukowski, Jr."
US5833980-0,1189,Paul M.,Coussens
US4650280-0,155,Steven R.,Sedlmayr
US7603642-0,374,Pero,Subasic
US7542727-0,150,Timothy David,Forrester
US6032271-1,263,Jeffrey S.,Autor
US7375530-2,9,Tsili,Wang
US6264805-2,115,Paul E.,Burrows
US7145455-1,409,Robert E.,Lee
US5635772-0,991,James L.,Lagree
US6785258-2,101,Elliott,Hoole
US6544174-4,200,Eric G.,Petersen
US6013366-0,479,George M.,Kent
US7722585-2,344,Bret,Weig
US7143150-0,1178,Jayasimha,Nuggehalli
US5508119-1,789,Louis G.,"Hector, Jr."
US6354231-0,324,John F.,Morris
US6673230-2,986,William H.,Gong
US6793828-1,616,David,Malcolm
US8171809-0,1186,Peter James,Fritz
US5531717-1,1606,Marc L.,Jaker
US6602629-0,987,Jingdong,Guo
US7117485-1,232,Scott B.,Guthery
US5632019-0,1323,John C.,Masiewicz
US7225945-0,519,Matthew,Crider
US6721857-0,33,Robert A.,Cochran
US6887821-2,1602,Kathleen M.,Sevener
US7870034-5,546,Scott W.,Atkinson
US6589769-3,759,Jack,Benner
US7376387-0,1405,John,Eck
US7553291-0,730,Robert J.,Duffy
US6632147-3,225,Mitchell E.,Lutz
US5313604-0,511,Kurt E.,Godwin
US6164975-0,1607,Marshall,Weingarden
US6418199-0,736,Jeffrey,Perrone
US7818665-3,559,Donald Craig,Likes
US6743129-0,1269,Bruce H.,Younggren
US7248152-1,587,David L.,Brown
US5855563-1,441,James R.,Kermode
US7219140-3,693,Jeffry Blaine,Phillips
US7342227-1,536,Joy L.,Longhenry
USD476641-0,1461,Brian D.,Castro
US8311767-0,421,John B.,Stetson
US7996710-1,183,Larry J.,Thayer
US6002777-3,293,Peter R. H.,Stark
US7289217-1,185,Mark F.,Oldham
US7901252-1,548,James D.,Dewey
US4832969-0,592,Theodore S.,Lioutas
US4191456-4,61,Stephen J.,Reinsch
US7854820-3,992,Jason,Augustino
US7887731-1,400,Thomas C.,Stoneberg
US6742022-0,512,Peter F.,King
US6963243-0,1399,Robert E.,Johnson
US6291876-0,598,Michael F.,Stumborg
US6554709-9,505,Jon C.,Zaring
US7353317-2,1608,Gregory W.,Tse
US5872790-0,410,Robert Christopher,Dixon
US7812032-1,1609,Larry,Bartelt
US5701408-4,751,Cuong Huu,Tran
US6051657-1,645,Savvas E.,Hadjikyriacou
US6427915-2,216,Paul F.,"Nugent, Jr."
US7600489-0,356,Franklin D.,"Lomax, Jr."
US7103671-2,968,Farzad,Nazem
US5390215-2,319,Hiep,Pham
US7610103-1,48,Kirsten N.,Jaax
US7027247-0,1610,Fereidoon,Heydari
US5167776-2,391,Kenneth E.,Trueba
US8262867-4,734,Tracey M.,Jordan
US7024220-0,150,Tim,Forrester
US6820226-0,410,Robert Christopher,Dixon
US6043757-0,1392,Nicholas J. M.,Patrick
US7833409-0,485,Parag Prakash,Kulkarni
US6952967-0,1374,Lat Sang,Koo
US6067559-0,328,James E.,Allard
US7702048-1,659,Michael L,McCloud
US8332043-0,48,Kristen N.,Jaax
US5121759-0,1611,Ajit S.,Dixit
US7092438-2,78,Thomas,Klingenbrunn
US6831436-0,231,Jose Raul,Gonzalez
US5375420-3,1322,Stephen E.,Melton
US8279896-0,437,Raul Hernan,Etkin
US7972266-3,94,Thomas E.,Madden
US6144714-1,256,Peter,Chantiles
US7433030-3,293,Peter,Stark
US7487473-2,357,Wayne H.,"Woods, Jr."
US8213509-2,404,John,Sievers
US6309768-0,1159,Timothy W.,"Patterson, Jr."
US5581352-0,1492,Robert,Zeien
US7018730-1,779,C. Thomas,Jennings
US7238130-1,182,Jared J.,"Smalley, Jr."
US4766635-0,1241,Louis,DeVitis
US6839601-3,559,Donald Craig,Likes
US7676633-0,375,Robert L.,Fair
US6997245-0,858,James E.,Lindemuth
US7676633-1,24,Naveen,Bali
US8136149-0,1214,Gregor Paul,Freund
US6693579-2,513,Ronald Todd,Sellers
US8222774-0,671,James,Utz
US4102953-0,809,Craig E.,Johnson
US6840952-1,326,James V.,Kauphusman
US5752517-3,754,Kip R.,Nelson
US5006777-0,991,James L.,Lagree
US6297516-2,115,Paul,Burrows
US7295316-2,185,Mark F.,Oldham
US7303441-4,636,Raymond Bruce,McLauchlan
US6997900-0,1612,Patrice A.,Weststrate
US5612700-0,71,Michael,Tucker
US7356936-1,1613,Doug,Bevard
US7801120-2,487,Murthy,Kompella
US6542994-0,1411,Charles E.,Dircks
US7713066-0,84,Kenneth,Hass
US5416127-0,697,Rama,Chandran
US7170315-7,1452,Thomas,Barraza
US7170315-8,1460,Venkatesh,Narayanan
US7833671-1,484,Glenn W.,Skala
US7336485-0,1175,Phillip A.,Leech
US5927904-1,688,Thomas M.,Fulton
US7166733-3,1122,Sergiy Victorovych,Shevchuk
US7424672-1,1355,Margaret,Sturgill
US8256767-0,281,Lloyd A.,Williams
US4766444-1,462,Ronald A.,Marino
US6129850-1,595,Dennis,Lavelle
US7174084-1,245,John P.,Comito
US7481787-2,1048,Kenneth I.,Li
US7130213-0,366,Jaroslav,Raszka
US7599235-0,183,Larry Jay,Thayer
US4905288-1,116,Brett L.,Lindsley
US7127366-0,90,Mark A.,Repko
US4358572-0,28,Mark P.,Mack
US4714939-1,113,William Y.,Fowlkes
US5223103-0,56,Jerry J.,Kazcur
US6115773-1,410,Robert Christopher,Dixon
US7961546-0,236,Hugh T.,Mair
US6908228-2,767,Alison,Ng
US6665655-0,172,Douglas K.,Warner
US6108189-13,490,Dennis S.,Grimard
US6665655-1,1071,Michael A.,Myer
US8206710-4,1614,Eric,Routhier
US7635343-0,769,Kevin D.,McIntosh
US7252898-2,1308,Eric R.,Choban
US4894439-0,164,Glenn,Dorin
US6406170-1,835,William R.,Headlee
US7686272-0,1615,Randall,King
US7800092-2,269,Jon,Daley
US7657990-0,1099,Timothy D.,Wodrich
US6832647-0,237,Mark G.,Voss
US5946394-0,460,Michael J.,Gambuzza
US6390615-2,72,Eric A.,Merz
US7460912-2,250,Howard D.,"Simms, Jr."
US5685741-0,548,James D.,Dewey
US7151076-1,638,Xiaolan,Wang
US6354497-2,216,Paul F.,"Nugent, Jr."
US8419528-4,89,Rodney L.,Willyard
US7337515-1,808,Jeff,Wright
US7416739-0,725,Steven M.,Baxter
US8232080-6,120,Andrew,Shaw
US7053953-0,600,Steven M.,Belz
US4618158-0,472,Janusz,Liberkowski
US7515646-1,1194,Robert A.,Oglesbee
US6721902-0,33,Robert Alan,Cochran
US7831560-1,880,Timothy Michael,Naftel
US6940461-4,398,Keith A.,Walker
US5038169-2,1200,Thomas E.,Sollitt
US7743026-4,1616,Mitika,Gupta
US7360316-0,1445,Brandon C.,Hoover
US5597327-0,43,James V.,Agro
US7455723-0,237,Mark G.,Voss
US7761847-1,805,Biren,Shah
US7819208-2,1225,Michael Steven,Damschen
US6111144-1,70,Phong,Vu
US5900351-2,229,David William,"Sissenstein, Jr."
US5419139-1,51,Ellis C.,Seal
US6318259-3,218,Thomas W.,Orzechowski
US4678973-1,376,Michael B.,Monahan
US8006904-2,282,Alan Jackson,Guess
US7149303-0,174,Vladislav I.,Laurinavichus
US6471744-0,1013,Theodore B.,Hill
US6701309-2,85,Michael John,Witbrock
US8260455-0,254,Dale E.,Redford
US5425330-1,1550,Michael S.,Newell
US5979840-0,1058,Ronald S.,Hollister
US7304724-0,1015,Anthony J.,Durkin
US7762998-0,285,Janel,Birk
US6446788-2,1617,Adam W.,Stienecker
US7373983-1,1618,Adrian V.,Saran
US4529940-0,781,Mark,Blitshteyn
US5632976-0,697,Rama S.,Chandran
US7324495-2,101,Elliott,Hoole
US7006215-1,185,Mark F.,Oldham
US6972939-0,1619,Fu-Hing,Ho
US6035903-1,1620,Daryl D.,Hochstetler
US7615168-2,722,Matthew D.,Phillips
US5500916-0,1173,Raymond A.,Cirelli
US7533175-1,24,Naveen,Bali
US5829441-0,651,Lisa A.,Kidd
US6303579-0,478,Iok-Hou,Pang
US7955636-0,215,Richard,Terry
US6274377-2,97,Robert-A,Ollar
US4741217-0,1066,Paul W.,Morgan
US5018131-0,471,Govind,Shah
US7327185-0,236,Hugh,Mair
US7698704-1,310,James W.,Arendt
US5619590-0,373,Leslie G.,"Moore, Jr."
US6549774-2,587,David L.,Brown
US8299317-1,3,Andrew Mark,Long
US6757109-0,23,Brent J.,Bos
US7061197-4,517,James S.,Murray
US6179285-3,72,Eric A.,Merz
US7874364-0,1536,Thomas M.,Redlinger
US5999730-0,283,Timothy A.,Lewis
US7073079-0,118,Murat F.,Karsi
US8057859-5,536,Joy L.,Longhenry
US7773587-0,224,Kevin F.,Corcoran
US7482937-1,1621,Gregory A.,Kujawa
US5709470-0,837,Charles M.,Finley
US6026339-0,816,Daniel E.,Williams
US6793863-1,1406,John C.,Miller
US5799256-0,203,Raul A.,Pombo
US7742008-0,9,Tsili,Wang
US8305990-3,101,Elliott,Hoole
US5868778-1,47,Daniel J.,Kasprzyk
US5866117-0,1189,Paul M.,Coussens
US7967506-1,455,Patrick,Maguire
US6547148-1,852,Kevin J.,Page
US5183182-0,1131,Roger D.,Comstock
US6087568-0,51,Ellis C.,Seal
US7912307-0,952,Yu,Wang
US7928259-1,645,Savvas,Hadjikyriacou
US7261146-0,267,Hieyoung W.,Oh
US7752315-2,18,Brien H.,Muschett
US6039060-0,1622,Gary,Rower
US5793975-0,1286,Paul,Zeldin
US8352207-1,304,Christopher J.,Owen
US5943955-1,218,Thomas W.,Orzechowski
US7860767-0,1623,James,Vinci
US5545137-2,326,James V.,Kauphusman
US7392363-0,1154,Matthew David,Fleming
US6637018-0,603,Michael J.,Demler
US5898844-0,1624,Guy Alan,Thompson
US7427758-0,931,John,Garman
US5442369-1,127,James E.,Smith
US7030156-1,1625,Garry Steven,Garrett
US7737763-0,410,Robert Christopher,Dixon
US5544941-2,821,Nicola,Balderi
US7030156-2,241,Leo Timothy,Laughlin
US5519423-1,391,Kenneth,Trueba
US7844031-0,1626,Peter A.,Newman
US5582981-2,774,Louis C.,Bock
US5778383-2,287,Jens,Alfke
US6706011-4,1063,Larry,Witham
US6933724-0,42,Ronald Dean,Watkins
US5934450-0,1474,Evan Francis,Rynk
US6512749-1,381,Stuart T.,Linsky
US6111455-0,582,Nadeem,Eleyan
US6543884-3,391,Kenneth E.,Trueba
US7307902-0,183,Larry Jay,Thayer
US7360187-4,80,Paul,Wong
US8134560-1,171,Bryan M.,Logan
US6018619-0,328,James E.,Allard
US7085176-1,582,Nadeem N.,Eleyan
US4825321-1,840,Ian C.,Felix
US5996231-3,1627,Mark T.,Panaccione
US5605344-1,1481,Edgar B.,Montague
US7280207-0,185,John S.,"Shigeura, deceased"
US4666240-2,541,Martin R.,Rupert
US5548172-1,321,Mark A.,Preston
US6338802-6,185,Mark F.,Oldham
US6227534-1,513,Ronald Todd,Sellers
US6574014-3,1200,Thomas E.,Sollitt
US7450542-3,101,Elliott,Hoole
US6716895-0,215,Richard N.,Terry
US6478777-0,875,Jordon D.,Honeck
US6261293-1,499,Scott G.,Tromanhauser
US8318368-0,1231,Ian W.,Kaye
US6213243-1,1078,Michael C.,DePoy
US6579841-3,120,Andrew,Shaw
US5893436-0,761,Yoram,Guy
US7653135-0,745,Jason,Herrick
US7375484-0,517,James S.,Murray
US7116777-4,997,David Anthony,Durand
US5287531-2,1628,Javier F.,Izquierdo
US6767670-0,55,William M.,Paulot
US5426557-0,781,Mark,Blitshteyn
US7855255-1,28,Mark P.,Mack
US6073289-1,1226,Vincent L.,Babson
US6893814-4,483,Jurgen G.,Schmidt
US6811498-1,444,George R.,Wallace
US7786116-8,709,Tina Morgan,Ross
US8277986-2,433,Mahmoud H.,Abd Elhamid
US7536078-1,1014,Harold G.,Sampson
US6922370-1,236,Hugh,Mair
US8167845-1,1465,Dale,Just
US7846279-0,267,Hieyoung W.,Oh
US5925123-0,161,Marc,Tremblay
US7831930-8,340,Alex,Louie
US8310556-0,792,Nikolaos,Georgis
US8312047-1,1629,Ryan,Lissack
US4296730-0,1089,Allan J.,Zadiraka
US7890176-0,48,Kristen N.,Jaax
US7002604-2,509,Craig F.,Newell
US6736668-4,490,Dennis S.,Grimard
US6510995-0,827,Subramanian,Muthu
US6585785-1,551,Michael B.,Donahue
US6157090-0,998,Mark S.,Vogel
US7840768-1,1162,Donald D.,Burn
US6296639-1,406,Russel M.,Sampson
US7351407-3,478,Iok-Hou,Pang
US6112822-0,617,Mark L.,Robin
US6956924-0,381,Stuart T.,Linsky
US4934072-0,1277,Raymond M.,Fredericksen
US7126716-0,988,Jeffrey R.,Kaufman
US5956799-0,1627,Mark Thomas,Panaccione
US7079387-0,849,Michael A.,Brooks
US8248867-1,236,Hugh,Mair
US6263822-1,333,Miles A.,Hobdy
US6795292-0,490,Dennis,Grimard
US5678336-1,1211,Gregory L.,Kuffel
US7175532-2,1062,Gerald F,Burke
US7831930-0,58,Mauro,Dresti
US7346855-1,1246,Kelly E.,Rollin
US7657835-0,428,Gordon Scott,Mindrum
US6029171-4,1630,Norman Scott,Storkel
US6069691-0,67,Eric,Rosow
US7587410-0,13,Alexander A.,Sourov
US6372321-2,95,Jeffrey A.,Conner
US7355965-3,874,Glenn Russell,Swope
US5885609-0,624,Mansoor M.,Amiji
US5999921-1,1106,William,Bailey
US7216692-2,1631,Patrick Robert,Meyer
US7757331-0,1241,Louis,DeVitis
US7372679-0,1619,Fu-Hing,Ho
US7632605-0,987,Jingdong,Guo
US7634502-0,82,Paul,Colton
US5268733-1,781,Mark,Blitshteyn
US5860382-0,333,Miles A.,Hobdy
US7560817-1,1173,Raymond A.,Cirelli
US8157369-5,281,Lloyd A.,Williams
US8447641-1,295,Xuan (Sunny) N.,McRae
US7542237-1,523,ChaoYuan,Chen
US7648352-1,621,Eugenio,Bortone
US6401099-1,1422,Johann,Posch
US7994790-2,9,Tsili,Wang
US7424433-3,18,Brien H.,Muschett
US7036894-1,0,Felipe,Garcia
US7934070-0,390,Mark Andrew,Brittain
US7688828-3,305,Michael J.,Healy
US6568598-3,612,James W.,Ring
US6752703-1,214,Miguel A.,Saldana
US5874803-2,115,Paul,Burrows
US7775278-5,937,John,Lassek
US6287672-1,1582,Don,Smith
US7307915-0,538,Steven F,Kimball
US8300605-1,101,Elliott,Hoole
US7650387-0,1432,Ian,Foo
US5997500-2,1325,Michael J.,Zalta
US8380307-0,40,Jie,Lian
US5943168-0,61,Stephen J.,Reinsch
US6179414-4,391,Kenneth E.,Trueba
US6897966-0,740,Ralph F.,Cohn
US5690737-2,598,Michael,Stumborg
US7751548-0,50,Alex,Mashinsky
US6801775-3,101,Elliott,Hoole
US7561823-1,513,Ronald Todd,Sellers
US6537628-1,655,Edine M.,Heinig
US5481892-2,1292,Douglas W.,Tyger
US5971815-1,234,Rupert J.,Fry
US6744327-1,150,Tim,Forrester
US6650331-0,2,John Erik,Lindholm
US5089349-0,387,Herbert J.,Kaiser
US6165563-0,697,Rama S.,Chandran
US5687792-1,1258,Randle E.,Ford
US5220809-0,237,Mark G.,Voss
US7108171-0,973,Michael Jared,Ergo
US5392731-1,1632,Kelvin L.,Daleiden
US7112447-0,15,Phillip,McGee
US7572508-0,225,Mitchell E.,Lutz
US7013227-3,170,Joy,Mazumdar
US7219345-0,714,John W.,Maly
US7091766-3,236,Hugh,Mair
US6144727-0,50,Alexander,Mashinsky
US6913417-2,1552,Jon M.,Knutson
US6931805-0,1033,Steven D.,Gregory
US6911925-0,586,Keith R.,Slavin
US6157989-1,116,Brett L.,Lindsley
US5902603-1,941,Chia-Ming,Chiang
US6970758-0,235,Yurong,Shi
US7386704-0,1425,Kenneth R.,Schulz
US5956044-1,94,Thomas Ethan,Madden
US6970758-3,559,Donald Craig,Likes
US5670763-0,1475,Charles Jeffrey,Spencer
US5475801-4,1280,Charles R.,Nail
US7247697-1,225,Mitchell E.,Lutz
US5908127-1,926,Michael R.,Mooney
US6570474-0,812,Perry Robert,Czimmek
US6378321-0,1516,Richard I.,Epstein
US7944559-1,1633,Michael J.,"Russo, Jr."
US8226709-8,30,Salvatore G.,Caldarise
US5989805-3,1189,Paul M.,Coussens
US7020930-0,1634,Jeffrey B.,Hile
US6848585-0,1155,Wayne M.,VanLandingham
US7276852-1,591,Luis,Aldarondo
US7933011-0,631,Douglas Jason,Green
US5574486-3,607,Randy C.,Karambelas
US6989702-3,236,Hugh T.,Mair
US4641611-1,127,James E.,Smith
US7673228-4,96,Ranjan,Aggarwal
US6601190-0,661,John E.,Meyer
US8342363-8,663,Michael E.,Short
US5252669-3,706,David C.,Kapp
US8431275-0,433,Mahmoud H.,Abd Elhamid
US5823027-0,1489,Mark M.,Glick
US4806571-0,29,Thomas M.,Knobel
US7685195-0,1589,David C.,Pope
US5785347-1,1289,Paul A.,Witt
US7584462-1,899,Oliver W.,Steele
US6621916-0,127,James E.,Smith
US7875397-3,272,Jeremy P.,Meyers
US5652936-1,1408,Mark Rollin,Mosher
US7379886-0,505,Jon C.,Zaring
US7192126-3,72,Eric A.,Merz
US7116871-0,401,Mark Timothy,Sullivan
US8261776-0,1402,Frederick W.,Catron
US7180208-1,236,Hugh,Mair
US6676171-1,636,Bruce,McLauchlan
US6574828-0,1634,Jeffrey B.,Hile
US6940282-1,39,Randy,Giaquinto
US7233393-1,185,Mark F.,Oldham
US8078817-1,84,Kenneth,Hass
US6469437-1,115,Paul,Burrows
US6054056-0,1056,John,"Maziuk, Jr."
US6596181-1,616,David,Malcolm
US4675007-0,215,Richard N.,Terry
US6021469-0,161,Marc,Tremblay
US4995635-0,761,Yoram,Guy
